household_email	appliance_number	manufacturer_name	model	cooktop_heat_source	oven_type	oven_heat_sources
dfeichtner@ron-tech.com	5	Barmunar WorldWide	Varwerpanower		conventional	electric;gas;microwave
cskursky@scottech.com	5	Barmunar WorldWide	Zeesipicator		conventional	electric
ggood@rundofase.com	5	Barnipentor	Enddimax	gas	conventional	gas
jhalter@plusstrip.com	5	Barnipentor	Monzapazz		conventional	gas
ezurcher@funholding.com	5	Barpickover International	Klizapedgantor	radiant electric	convection	gas;microwave
dhoogland@lexiqvolax.com	5	Barpickover International	Lomnipanower		conventional	microwave
cwenzinger@finhigh.com	5	Barpickover International	Monerex		conventional	microwave
aliukko@zencorporation.com	5	Barpickover International	Parquestar	gas	conventional	microwave;electric
kdhamer@green-plus.com	5	Barpickover International	Rapglibex		conventional	microwave;gas
mstuer@hatfan.com	5	Barpickover International	Tipquestistor	induction	conventional	microwave;electric
pcloney@betatech.com	5	Barrobax	Partinicantor		convection	electric;gas
gdinos@mathtouch.com	5	Barrobax	Supdimopin		conventional	gas
vmaile@nam-zim.com	5	Barsipicator WorldWide	Doptumadower		conventional	electric;microwave
cpoquette@zotware.com	5	Barsipicator WorldWide	Supfropantor	induction	convection	electric
dhochard@finjob.com	5	Barsipicator WorldWide	Supvenar		conventional	gas;microwave
amugnolo@bioplex.com	5	Bartinanor	Qwitumewar		conventional	electric
cbirkner@donware.com	5	Bartinanor	Supfropantor	electric	conventional	electric;gas;microwave
vwhobrey@domzoom.com	5	Bartinanor	Tipbanommax	radiant electric	conventional	microwave;electric
rhoa@dontechi.com	5	Bartumopover Direct Inc	Rapdudin		convection	electric;microwave
slouissant@domzoom.com	5	Bartumopover Direct Inc	Rapglibex	radiant electric	conventional	microwave;electric;gas
bbrachle@funholding.com	5	Bartumopover Direct Inc	Supericator		conventional	gas;electric;microwave
emugnolo@doncon.com	5	Bartumopover Direct Inc	Varwerpanower	gas	conventional	gas;electric
mhughey@rundofase.com	5	Barvenackax Direct Company			convection	gas
ngesick@zathunicon.com	5	Barvenackax Direct Company	Retanicator		conventional	gas;electric;microwave
mchesterfield@lexiqvolax.com	5	Barvenackax Direct Company	Trukilantor		conventional	gas
tkarpin@streethex.com	5	Barvenackax Direct Company	Unbanover		conventional	microwave
alinahan@sumace.com	5	Barvenackax Direct Company	Varglibin		conventional	microwave;gas
cdemesa@openlane.com	5	Barvenadower Holdings	Qwifropilistor	induction	conventional	gas;electric
gperez@scotfind.com	5	Barvenadower Holdings	Surpickex	radiant electric	convection	gas;microwave
ilatzke@golddex.com	5	Cipbanower Direct Company	Dopbanentor	radiant electric	conventional	microwave
rvenere@funholding.com	5	Cipbanower Direct Company	Hapnipexower		conventional	gas
llukasik@rantouch.com	5	Cipbanower Direct Company	Thrusapentor		convection	electric
roldroyd@plusstrip.com	5	Ciperepazz Direct Inc	Ciperplax	electric	conventional	electric
wankeny@gogozoom.com	5	Ciperepazz Direct Inc	Wintanax		convection	electric;microwave
bcaiafa@green-plus.com	5	Dopdimaquor Holdings Company	Adpickinazz		convection	electric
enicka@scottech.com	5	Dopjubupicator	Cipdimazz		conventional	microwave;electric;gas
bmirafuentes@fasehatice.com	5	Dopjubupicator	Moncadistor		conventional	gas;electric
erodeigues@opentech.com	5	Dopjubupicator	Partinicantor		convection	microwave;gas
tyori@bioplex.com	5	Dopkilaquazz  Group	Adpebeficator	radiant electric	conventional	microwave;gas;electric
cmyricks@bioplex.com	5	Dopkilaquazz  Group	Supwerpover	gas	conventional	microwave;electric;gas
reroman@doncon.com	5	Dopkilaquazz  Group	Supwerpover	gas	conventional	microwave;electric
mvinning@opentech.com	5	Dopkilaquazz  Group	Varglibin		conventional	electric;microwave;gas
tfrankel@rantouch.com	5	Dopkilaquazz  Group	Wintanax	gas	conventional	microwave
bcookey@nam-zim.com	5	Dopnipaquistor	Barkilentor	electric	conventional	gas;microwave
bostolaza@sunnamplex.com	5	Dopnipaquistor	Ciperplax		conventional	gas
abarfield@rangreen.com	5	Dopnipaquistor	Froglibefax	induction	conventional	gas;electric;microwave
lsemidey@xx-holding.com	5	Dopnipaquistor	Lomrobax		conventional	electric
ytolfree@ron-tech.com	5	Dopnipaquistor	Lomrobax	induction	conventional	microwave;gas;electric
czane@zoomit.com	5	Dopnipaquistor	Mondimewan		conventional	electric
ainouye@golddex.com	5	Dopnipaquistor	Tipkilover	electric	conventional	electric;microwave
fjurney@ontomedia.com	5	Dopquestan WorldWide	Qwifropimover	radiant electric	conventional	electric
jlimmel@groovestreet.com	5	Dopquestan WorldWide	Surtinover		convection	microwave
shamilton@plusstrip.com	5	Dopsipegentor Direct	Barmunaquistor		conventional	gas;microwave
ahusser@sonron.com	5	Dopsipegentor Direct	Trukilantor	electric	conventional	gas;microwave;electric
ebriddick@hatfan.com	5	Doptaninin Holdings Inc	Adtanazz		conventional	electric
bfrey@treequote.com	5	Doptaninin Holdings Inc	Mondimewan		conventional	electric
dkaniecki@plusstrip.com	5	Doptaninin Holdings Inc	Surtinover	electric	convection	gas;electric
jrowling@newex.com	5	Doptaninin Holdings Inc	Tipsapover	gas	convection	gas;electric
mkohnert@xx-holding.com	5	Doptaninin Holdings Inc	Tipwerpin		conventional	microwave;gas
awalthall@zotware.com	5	Doptanonantor WorldWide	Enddimax		conventional	microwave;gas
jkusko@finjob.com	5	Doptanonantor WorldWide	Intinower	induction	conventional	gas;electric;microwave
lstorment@konex.com	5	Doptanonantor WorldWide	Suptanedgentor	electric	conventional	electric
bwide@zumgoity.com	5	Doptanonantor WorldWide	Winjubexentor	electric	convection	microwave;electric
ffrerking@groovestreet.com	5	Dopvenonazz WorldWide	Dopbanentor	radiant electric	convection	gas;microwave
mnicolozakes@warephase.com	5	Dopvenonazz WorldWide	Rapglibex	radiant electric	conventional	gas;electric;microwave
tvarriano@statholdings.com	5	Dopvenonazz WorldWide	Tipkilower		conventional	gas
jleto@scotfind.com	5	Dopvenonazz WorldWide	Upmunantor		conventional	gas;electric
khoa@lexiqvolax.com	5	Dopvenonazz WorldWide	Upsapedover		conventional	gas;microwave
bankeny@ron-tech.com	5	Dopvenonazz WorldWide	Wintanax	gas	conventional	gas;electric
dchavous@konex.com	5	Embanicower Holdings	Hapsipinan	gas	conventional	gas
roles@conecom.com	5	Embanicower Holdings	Tupdimegantor		conventional	electric;gas
ccallaro@zencorporation.com	5	Empickadin	Endwerpinicator		conventional	electric;microwave
atollner@xx-zobam.com	5	Empickadin	Monerex		conventional	microwave
scaudy@silis.com	5	Empickadin	Qwifropimover	radiant electric	conventional	electric;gas;microwave
mheimann@streethex.com	5	Empickadin	Rapsipower		conventional	electric;gas
bpedrozo@finhigh.com	5	Empickadin	Varsapanin		conventional	gas
harias@groovestreet.com	5	Empickadin	Zeedimin		conventional	gas
soles@isdom.com	5	Empickopentor Holdings	Barmunaquistor	electric	conventional	microwave;gas;electric
lfigeroa@condax.com	5	Empickopentor Holdings	Revenex	electric	conventional	electric;gas
cseewald@lexiqvolax.com	5	Empickopentor Holdings	Tipkilover		convection	microwave;electric;gas
bclaucherty@sunnamplex.com	5	Emtanor International Corp.	Doptumadower	electric	conventional	gas;microwave
ncallaro@bioholding.com	5	Emtanor International Corp.	Parrobor		convection	gas
ghanafan@iselectrics.com	5	Emtanor International Corp.	Survenin	electric	convection	electric
lleto@konex.com	5	Emtanor International Corp.	Tipbanommax	radiant electric	conventional	gas;microwave
cjurney@konex.com	5	Emtanor International Corp.	Truzapaquar		convection	gas;electric;microwave
jshields@codehow.com	5	Emtanor International Corp.	Updudistor	induction	conventional	microwave
dfigeroa@zumgoity.com	5	Emtumax Direct Inc	Rapdudin		convection	gas;microwave
jhoa@finjob.com	5	Emtumax Direct Inc	Supericator		conventional	microwave;electric
tbruschke@sonron.com	5	Emtumax Direct Inc	Supfropantor	electric	conventional	microwave
svenere@rundofase.com	5	Emtumax Direct Inc	Tipbanommax	induction	conventional	electric;microwave
lmalet@j-texon.com	5	Emtumax Direct Inc	Truzapaquar		conventional	microwave;electric;gas
dsamara@finhigh.com	5	Emtumax Direct Inc	Varwerpanower	electric	conventional	microwave
ltolfree@scotfind.com	5	Emwerpentor Direct Corp.		radiant electric	conventional	electric;gas
emconnell@plussunin.com	5	Emwerpentor Direct Corp.	Emdudonan	gas	convection	microwave
dbolognia@fasehatice.com	5	Emwerpentor Direct Corp.	Mondudax		conventional	microwave;electric
gwaymire@dalttechnology.com	5	Endcadan	Parglibover		conventional	gas;electric;microwave
bcronauer@zencorporation.com	5	Endcadan	Qwinipamex		convection	gas
rhanafan@finhigh.com	5	Endcadan	Thruglibentor		conventional	gas
tankeny@treequote.com	5	Endcadan	Zeedimower		convection	gas;electric
sdhamer@statholdings.com	5	Endglibupentor Holdings Group	Grodiman	radiant electric	conventional	electric;microwave
tschmaltz@warephase.com	5	Endglibupentor Holdings Group	Tipkilover		conventional	microwave;gas
dchickering@zumgoity.com	5	Endhupopor International	Adpickinazz	electric	conventional	gas
lmelnyk@bioplex.com	5	Endhupopor International	Ciperimar		conventional	gas;electric
mcalvaresi@j-texon.com	5	Endhupopor International	Hapquestover	radiant electric	conventional	gas
lzane@labdrill.com	5	Endhupopor International	Lomfroponex	induction	conventional	gas;microwave
fdiestel@gogozoom.com	5	Endhupopor International	Monsipommistor	radiant electric	conventional	microwave;electric;gas
mfallick@zathunicon.com	5	Endhupopor International	Upglibicator		conventional	gas;electric
tfoller@opentech.com	5	Endjubor Holdings Corp.	Retanicator	gas	conventional	electric
ehauenstein@donware.com	5	Endjubor Holdings Corp.	Supericator	radiant electric	conventional	electric
bbutzen@warephase.com	5	Endjubor Holdings Corp.	Tipwerpin	gas	conventional	microwave
bharabedian@plusstrip.com	5	Endjubor Holdings Corp.	Truzapican	electric	conventional	electric;gas
rblunk@sumace.com	5	Endtinan	Adrobollor	gas	conventional	microwave;electric
scalvaresi@warephase.com	5	Endtinan	Hapquestover	electric	conventional	gas;electric
jwaymire@doncon.com	5	Endtinan	Monerex	gas	conventional	microwave
kdhamer@scotfind.com	5	Endtinan	Supdimopin		conventional	microwave;electric;gas
gmugnolo@dontechi.com	5	Endtinan	Tipquestistor		conventional	electric;gas
weroman@toughzap.com	5	Endtumin	Dopnipefistor		convection	microwave
xfortino@golddex.com	5	Endtumin	Gropickicator		conventional	electric;gas
cchesterfield@streethex.com	5	Endtumin	Haptanupantor		convection	electric
gcomnick@konmatfix.com	5	Endtumin	Klifropamentor	induction	conventional	gas
slacovara@zotware.com	5	Endtumin	Tipsapover	gas	conventional	gas;electric
thidvegi@zotware.com	5	Endzapimistor	Supbanantor	electric	conventional	gas
rrhym@rangreen.com	5	Endzapimistor	Thrurobimicator	electric	convection	microwave;gas;electric
mstenseth@plussunin.com	5	Frodudollazz  Corp.			conventional	microwave;electric
mcaudy@newex.com	5	Frodudollazz  Corp.	Adfropax	electric	conventional	microwave;electric
dbatman@singletechno.com	5	Frodudollazz  Corp.	Intinower		conventional	electric
lmadarang@konex.com	5	Frodudollazz  Corp.	Klitumover	induction	conventional	microwave
aklonowski@isdom.com	5	Frodudollazz  Corp.	Thrusapentor	gas	conventional	microwave;gas;electric
jpoquette@domzoom.com	5	Frodudollazz  Corp.	Trujubex		convection	microwave
minouye@j-texon.com	5	Frodudollazz  Corp.	Truzapican	electric	convection	gas
lsamu@blackzim.com	5	Frodudollazz  Corp.	Untumover		conventional	gas;microwave
gpalaspas@finhigh.com	5	Frodudollazz  Corp.	Winwerpan		conventional	electric
lkannady@bioholding.com	5	Frofropentor Holdings	Enddimax		conventional	gas;electric
sgehrett@domzoom.com	5	Frofropentor Holdings	Fropickaman		conventional	gas;electric;microwave
gcantres@dontechi.com	5	Frofropentor Holdings	Groweran		convection	microwave
tpugh@xx-holding.com	5	Frofropentor Holdings	Rejubefistor		conventional	electric
dchickering@rantouch.com	5	Frofropentor Holdings	Wintinewin	electric	conventional	electric;microwave
avanheusen@zotware.com	5	Frojubimicator WorldWide	Lomnipanower		conventional	electric;microwave
rriden@rantouch.com	5	Fromunar WorldWide Group	Adpebeficator	gas	convection	gas;microwave
shoa@sunnamplex.com	5	Fromunar WorldWide Group	Parjubollor		conventional	electric
bcryer@inity.com	5	Froroban	Parfropadantor	radiant electric	conventional	microwave
gferencz@fasehatice.com	5	Froroban	Partinover	electric	conventional	gas;microwave
tcronauer@statholdings.com	5	Froroban	Rewerpower		convection	electric
carceo@xx-zobam.com	5	Froroban	Wintanax	radiant electric	conventional	gas;electric;microwave
vjurney@conecom.com	5	Froroban	Zeesipicator		convection	gas
hmerced@yearin.com	5	Grocadan WorldWide Company	Haptumar		convection	electric
gcrupi@cancity.com	5	Grocadan WorldWide Company	Lomtinex	electric	convection	gas;electric;microwave
bgleich@plusstrip.com	5	Grocadan WorldWide Company	Parrobor		conventional	microwave;electric
ieanes@inity.com	5	Grocadan WorldWide Company	Retanicator		conventional	microwave;electric
rbolognia@rantouch.com	5	Grocadan WorldWide Company	Suptanedgentor		convection	electric;microwave
clorens@rundofase.com	5	Grocadan WorldWide Company	Winweregicator	induction	conventional	gas;microwave
kkitzman@goodsilron.com	5	Grohupefantor International Company	Doperan		convection	microwave;electric
spaulas@rundofase.com	5	Grohupefantor International Company	Haptumar	gas	conventional	gas;microwave
bgato@gogozoom.com	5	Grohupefantor International Company	Retinegan		convection	microwave
amartabano@hottechi.com	5	Grojubinentor Direct Group	Barwerpilistor		conventional	gas
hharabedian@dambase.com	5	Grojubinentor Direct Group	Tupcadommistor	gas	conventional	electric
lgehrett@plussunin.com	5	Grokilower Direct Group	Adtanazz	gas	convection	gas;electric;microwave
cnewville@streethex.com	5	Grokilower Direct Group	Rapwerex		convection	gas
bgudroe@doncon.com	5	Grosapantor Direct			conventional	electric
lferencz@rundofase.com	5	Grosapantor Direct	Adkilor		conventional	electric;gas
dcanlas@yearin.com	5	Grosapantor Direct	Barkilistor	induction	conventional	electric;microwave
fchui@finjob.com	5	Grosapantor Direct	Groweran		conventional	gas;microwave;electric
jraymo@donware.com	5	Grosapantor Direct	Qwifropilistor		conventional	gas;microwave
palbares@ron-tech.com	5	Grosapantor Direct	Qwifropilistor		conventional	microwave;gas
btollner@dalttechnology.com	5	Grosapantor Direct	Suptanedgentor	gas	conventional	electric;microwave
jbutt@warephase.com	5	Grosapantor Direct	Supzapar		conventional	electric;gas;microwave
bcloney@condax.com	5	Grosapantor Direct	Upbanazz	gas	conventional	microwave
buyetake@condax.com	5	Grosipover Direct	Ciperplax	gas	conventional	gas
rdelasancha@hottechi.com	5	Grosipover Direct	Hapsipinan		convection	electric
tweglarz@sunnamplex.com	5	Grosipover Direct	Parfropadantor		conventional	electric
tarias@donquadtech.com	5	Grosipover Direct	Supdimonentor	gas	conventional	electric
jsama@toughzap.com	5	Grotumentor International	Dopnipefistor		conventional	microwave;electric;gas
rdegonia@dambase.com	5	Grotumentor International	Tipbanommax	gas	conventional	microwave;electric
msweigard@rangreen.com	5	Grotumentor International	Unniponower		convection	gas
hbayless@silis.com	5	Growerpicator Holdings	Monzapazz		conventional	gas
abutzen@dontechi.com	5	Growerpicator Holdings	Surzapegax		conventional	gas;electric;microwave
tlatzke@sonron.com	5	Haphupazz Direct	Suptanedgentor		convection	gas;microwave
rfrancescon@j-texon.com	5	Haphupazz Direct	Supvenefazz		convection	electric
hryser@statholdings.com	5	Haphupazz Direct	Trutumover	radiant electric	conventional	electric;microwave
wpawlowicz@scottech.com	5	Haphupazz Direct	Tupdimantor	radiant electric	conventional	electric;microwave
dlace@singletechno.com	5	Happebantor	Monwerilantor	gas	conventional	electric
placovara@plexzap.com	5	Happebantor	Tipwerpin		conventional	gas
mfishburne@hatfan.com	5	Hapquestover Direct		induction	conventional	gas;microwave
ikeetch@hottechi.com	5	Hapquestover Direct	Dopnipefistor	induction	convection	microwave;gas
rwenzinger@fasehatice.com	5	Hapquestover Direct	Haphupexistor	radiant electric	convection	microwave;electric
jsengbusch@labdrill.com	5	Hapquestover Direct	Monerex		conventional	microwave
thalsey@xx-holding.com	5	Hapquestover Direct	Monkilax		convection	gas
aogg@kan-code.com	5	Hapquestover Direct	Monzapazz		conventional	microwave
dbuvens@treequote.com	5	Hapquestover Direct	Retanicator		conventional	electric
nbookamer@scottech.com	5	Hapquestover Direct	Tupwerpimar	gas	conventional	microwave;gas
mmadarang@stanredtax.com	5	Haprobicator		electric	conventional	electric;microwave
rhirpara@doncon.com	5	Haprobicator	Adtinentor	radiant electric	conventional	gas;microwave
gsilvestrini@warephase.com	5	Haprobicator	Supdimopin		convection	electric;microwave
lwesterbeck@streethex.com	5	Haprobicator	Surzapegax	gas	convection	electric
macey@ron-tech.com	5	Haprobicator	Tuprobanantor		conventional	microwave
