household_email	appliance_number	manufacturer_name	model	cooktop_heat_source	oven_type	oven_heat_sources
grauser@silis.com	4	Supdimommor Direct Corp.	Retumamentor		conventional	gas;electric;microwave
ccaiafa@nam-zim.com	4	Supdimommor Direct Corp.	Suptanedgentor		conventional	electric;gas;microwave
fsama@gogozoom.com	4	Supdimommor Direct Corp.	Tupdimantor	gas	conventional	microwave;gas
rbowley@zoomit.com	4	Supdimommor Direct Corp.	Unniponower	induction	conventional	electric;gas
ccomnick@opentech.com	4	Supdimommor Direct Corp.	Varrobin	electric	conventional	microwave
ocandlish@scotfind.com	4	Supkilonex		induction	convection	electric
isengbusch@inity.com	4	Supkilonex	Grodiman	gas	conventional	gas;microwave
tvanheusen@xx-holding.com	4	Supkilonex	Lomfroponex	radiant electric	conventional	gas
fwesterbeck@isdom.com	4	Supkilonex	Monroban		conventional	electric
lcloney@stanredtax.com	4	Supkilonex	Monsipommistor	induction	conventional	gas;microwave
vtromblay@scottech.com	4	Suptanantor  Group	Frovenazz	gas	convection	gas;microwave
dmeteer@finjob.com	4	Suptanantor  Group	Intinower	induction		
tradde@zathunicon.com	4	Suptanantor  Group	Rapwerex	radiant electric	convection	gas;electric
jpaulas@rangreen.com	4	Suptanantor  Group	Redudackar		conventional	electric;microwave
rsayaphon@codehow.com	4	Suptanantor  Group	Unnipackentor	radiant electric	convection	gas;electric;microwave
lwolny@doncon.com	4	Suptanantor  Group	Untumover	electric	conventional	gas;microwave
mgreenbush@warephase.com	4	Supwerpommover International Corp.	Doptumadower	induction	conventional	gas
jvanheusen@golddex.com	4	Supwerpommover International Corp.	Revenollan		conventional	electric
cstuer@sunnamplex.com	4	Supwerpommover International Corp.	Suptanedgentor		convection	gas
bloader@inity.com	4	Supwerpommover International Corp.	Trukilantor	gas	conventional	gas
mennaco@konex.com	4	Supwerpommover International Corp.	Truzapican	radiant electric	convection	microwave;electric
lmeteer@opentech.com	4	Supzapollex	Cipfropexex		conventional	gas;electric;microwave
bharabedian@iselectrics.com	4	Supzapollex	Invenor		conventional	microwave
ctimenez@xx-holding.com	4	Supzapollex	Lomtinex	gas	conventional	microwave;gas
dsaylors@mathtouch.com	4	Supzapollex	Moncadistor	induction	convection	electric;microwave
camigon@konex.com	4	Supzapollex	Rapwerex		convection	gas;microwave
cvonasek@hottechi.com	4	Supzapollex	Supbanantor		conventional	microwave
ekeneipp@finhigh.com	4	Supzapollex	Supericator	gas	conventional	gas
myum@treequote.com	4	Surdudimor	Barkilentor	induction	conventional	electric
dsemidey@kan-code.com	4	Surdudimor	Gromunplover	electric	convection	gas
mspickerman@rantouch.com	4	Surdudimor	Groweran	electric	conventional	electric;gas
ksawchuk@scotfind.com	4	Surdudimor	Klitumover	electric	convection	microwave
bsaulter@plussunin.com	4	Surdudimor	Lomrobax	radiant electric		
scaudy@silis.com	4	Surdudimor	Monerex		conventional	microwave
jnayar@doncon.com	4	Surdudimor	Monzapazz	gas	conventional	gas;microwave;electric
vwardrip@mathtouch.com	4	Surdudimor	Qwifropilistor	induction		
dcanlas@yearin.com	4	Surdudimor	Uncadax		convection	gas;microwave
akolmetz@ontomedia.com	4	Surdudimor	Unsapex	radiant electric		
xlizama@sumace.com	4	Surerommazz International Company	Barwerpilistor	electric	conventional	electric;microwave
rnicka@newex.com	4	Surerommazz International Company	Endwerpistor		convection	electric;gas
griopelle@hottechi.com	4	Surerommazz International Company	Moncadistor	electric	conventional	electric
sdickerson@gogozoom.com	4	Surerommazz International Company	Qwifropilistor	radiant electric		
ldemesa@scottech.com	4	Surerommazz International Company	Revenollan	gas	convection	electric
rsamu@year-job.com	4	Surerommazz International Company	Thrusapentor	radiant electric	conventional	microwave
demard@singletechno.com	4	Surerommazz International Company	Wintinewin	induction	conventional	electric
kgillaspie@blackzim.com	4	Surerommazz International Company	Zeedudommover		convection	electric
reroman@doncon.com	4	Surfropover	Cipfropexex		conventional	microwave;gas
eshinko@betasoloin.com	4	Surfropover	Doptumadower	gas		
lgobern@warephase.com	4	Surfropover	Emkililin		convection	electric;gas
rkines@faxquote.com	4	Surfropover	Hapnipexower	electric	convection	gas
mjillson@inity.com	4	Surfropover	Klitinistor		conventional	microwave;electric
gklonowski@codehow.com	4	Surfropover	Suptanedgentor	electric		
eberray@j-texon.com	4	Surfropover	Varglibin	induction	conventional	gas;microwave
akitzman@funholding.com	4	Surkilimentor  Company	Klifropamentor	induction	conventional	electric;microwave
btromblay@y-corporation.com	4	Surkilimentor  Company	Parrobor		conventional	gas
ajeanty@zumgoity.com	4	Surkilimentor  Company	Rewerpower	gas		
arowling@green-plus.com	4	Surkilimentor  Company	Trukilantor	electric	conventional	electric;microwave
tkoppinger@labdrill.com	4	Surmunamex WorldWide	Groweran	electric		
cdinos@green-plus.com	4	Surmunamex WorldWide	Monkilax	radiant electric	conventional	gas;electric;microwave
kmastella@opentech.com	4	Surmunamex WorldWide	Qwifropimover		conventional	microwave;gas
dpaprocki@sumace.com	4	Surmunamex WorldWide	Thruglibentor		conventional	microwave;gas;electric
lyglesias@bioholding.com	4	Surpickazz Holdings Corp.	Klitinistor	gas	convection	microwave;gas;electric
ebatman@hottechi.com	4	Surpickazz Holdings Corp.	Parjubollor	induction		
ahalter@warephase.com	4	Surpickazz Holdings Corp.	Supfropantor		conventional	microwave
osarbacher@bioholding.com	4	Surpickazz Holdings Corp.	Survenin		convection	electric;gas
ssarbacher@donquadtech.com	4	Surpickazz Holdings Corp.	Tuppebopentor		conventional	microwave
tmotley@condax.com	4	Surpickazz Holdings Corp.	Upsapar		convection	electric;gas;microwave
nharoldson@konmatfix.com	4	Surpickazz Holdings Corp.	Winwerpan		conventional	microwave
fdorshorst@ron-tech.com	4	Surrobin  Inc	Adrobollor		convection	microwave
fmelnyk@rantouch.com	4	Surrobin  Inc	Barmunaquistor	radiant electric	convection	microwave;gas
cdevreese@y-corporation.com	4	Surrobin  Inc	Intinower	induction	convection	electric
vgillian@ontomedia.com	4	Surrobin  Inc	Surpickex		conventional	gas
mgobern@kinnamplus.com	4	Surrobin  Inc	Trutumover		convection	electric;microwave;gas
jswayze@donware.com	4	Surrobin  Inc	Winweregicator	gas	convection	microwave;gas
sbaltimore@finjob.com	4	Surwerantor International Company		radiant electric	convection	electric;gas
tshields@cancity.com	4	Surwerantor International Company	Barwerpilistor	induction		
ktawil@hatfan.com	4	Surwerantor International Company	Gropickicator	radiant electric		
ddarakjy@yearin.com	4	Surwerantor International Company	Parfropadantor	gas	convection	microwave
swide@warephase.com	4	Surzapar WorldWide	Advenover		conventional	microwave;gas
garias@streethex.com	4	Surzapar WorldWide	Emkililin	radiant electric	convection	electric
jcorbley@groovestreet.com	4	Surzapar WorldWide	Qwinipamex	radiant electric	conventional	electric;microwave
aklonowski@isdom.com	4	Surzapar WorldWide	Rapwerex	electric		
msuell@kinnamplus.com	4	Surzapar WorldWide	Revenex	electric	convection	microwave
dmatuszak@groovestreet.com	4	Surzapar WorldWide	Supfropantor	electric	conventional	gas;electric;microwave
awaymire@sunnamplex.com	4	Surzapar WorldWide	Supquestackan	electric	conventional	microwave;electric
tdhamer@statholdings.com	4	Surzapar WorldWide	Upsapar		conventional	microwave
mloader@doncon.com	4	Surzapar WorldWide	Winjubexentor	induction	convection	gas;electric
mmelnyk@funholding.com	4	Surzapefax WorldWide	Dopbanentor	radiant electric	conventional	microwave;electric
dchickering@betasoloin.com	4	Surzapefax WorldWide	Endwerpistor	radiant electric	conventional	microwave;electric;gas
rstrassner@lexiqvolax.com	4	Surzapefax WorldWide	Suptanedgentor		conventional	electric;gas
shixenbaugh@konmatfix.com	4	Surzapefax WorldWide	Tuprobedan		conventional	gas;electric
ldinos@kan-code.com	4	Thrucadantor WorldWide	Endwerpistor	induction	conventional	microwave
clapage@rangreen.com	4	Thrucadantor WorldWide	Windimower	radiant electric		
cflister@toughzap.com	4	Thrujubewex	Adtanazz		convection	microwave;gas
lsuffield@condax.com	4	Thrujubewex	Emkililin	induction		
tlindall@hottechi.com	4	Thrujubewex	Parsipefan	gas	convection	microwave
kkitty@groovestreet.com	4	Thrujubewex	Upglibicator	induction		
thoneywell@rangreen.com	4	Thrujubewex	Windimower		conventional	microwave
ccentini@dontechi.com	4	Thrujubewex	Wintinewin	induction	conventional	gas
hknipp@statholdings.com	4	Thrukilicex	Monzapazz	gas		
vperigo@zencorporation.com	4	Thrukilicex	Rapdimepax	radiant electric	conventional	gas;microwave
smeinerding@funholding.com	4	Thrukilicex	Supdimonentor		conventional	electric
abachman@sonron.com	4	Thrukilicex	Survenin	induction	conventional	electric;gas
tperez@golddex.com	4	Thrukilicex	Truzapaquar	radiant electric	conventional	gas;microwave
ikeetch@hottechi.com	4	Thrukilicex	Uncadax	induction	convection	microwave
mkeener@gogozoom.com	4	Thrukilicex	Winrobaquazz	gas	conventional	electric
mtillotson@warephase.com	4	Thrukilicex	Winwerpan	radiant electric		
xwide@bioplex.com	4	Tipdudonan WorldWide			conventional	microwave
mfarrow@groovestreet.com	4	Tipdudonan WorldWide	Parglibover	radiant electric	conventional	gas
aklang@zotware.com	4	Tipdudonan WorldWide	Rebanax	radiant electric		
awaymire@ontomedia.com	4	Tipdudonan WorldWide	Tipwerpin	electric		
dstaback@bioholding.com	4	Tipdudonan WorldWide	Tupdimantor	gas	conventional	microwave;electric;gas
ngehrett@singletechno.com	4	Tipdudonan WorldWide	Zeedimower	gas	convection	gas;electric
drentfro@gogozoom.com	4	Tipsapentor Holdings Corp.			conventional	gas
cnewville@streethex.com	4	Tipsapentor Holdings Corp.	Fropickaman	induction		
cmunns@stanredtax.com	4	Tipsapentor Holdings Corp.	Parquestar		conventional	microwave;gas;electric
arantanen@domzoom.com	4	Tipsapentor Holdings Corp.	Retanicator	gas		
mbrachle@y-corporation.com	4	Tipsapentor Holdings Corp.	Retumamentor		conventional	gas;electric
smallett@labdrill.com	4	Tipsapentor Holdings Corp.	Supfropantor	radiant electric		
ekeetch@condax.com	4	Tipsapentor Holdings Corp.	Supquestackan	electric		
mchickering@goodsilron.com	4	Tipsapentor Holdings Corp.	Unnipackentor	radiant electric		
cwildfong@openlane.com	4	Tipsapower Direct Inc	Mondudax		conventional	microwave
arodenberger@dambase.com	4	Tipsapower Direct Inc	Montinefazz		conventional	microwave
bmcrae@zotware.com	4	Tipsapower Direct Inc	Supvenar	electric		
odopico@yearin.com	4	Tipsapower Direct Inc	Unniponower	electric	conventional	microwave;electric;gas
kboulter@bioplex.com	4	Trudiminower		induction		
jkoppinger@betasoloin.com	4	Trudiminower	Grodiman	radiant electric		
lasar@fasehatice.com	4	Trudiminower	Invenor		conventional	electric
rfillingim@plussunin.com	4	Trudiminower	Klitinistor	electric	conventional	gas;electric
emeisel@codehow.com	4	Trudiminower	Lomnipanower		conventional	electric;microwave
mlorens@plexzap.com	4	Trudiminower	Lomrobax	radiant electric	conventional	microwave
ekaniecki@sumace.com	4	Trudiminower	Qwiglibaquar		conventional	gas;microwave
mradde@yearin.com	4	Trudiminower	Tipwerpin	electric		
csamara@domzoom.com	4	Trudiminower	Tipwerpin	radiant electric		
jcraghead@kan-code.com	4	Truwerupex International Corp.	Lomrobax		convection	gas;microwave
aroyster@zencorporation.com	4	Truwerupex International Corp.	Lomtinex		conventional	electric
wtegarden@singletechno.com	4	Truwerupex International Corp.	Monwericower		conventional	microwave;electric
cliukko@hatfan.com	4	Truwerupex International Corp.	Qwifropilistor		conventional	microwave;electric
nmartabano@stanredtax.com	4	Truwerupex International Corp.	Retanicator	induction	conventional	gas
bmeinerding@zumgoity.com	4	Truwerupex International Corp.	Retinegan	electric		
fgrenet@yearin.com	4	Truwerupex International Corp.	Tipkilover	radiant electric	convection	gas
scraghead@fasehatice.com	4	Truwerupex International Corp.	Wincadamistor	electric	conventional	electric;microwave
lvocelka@rantouch.com	4	Truzapicar Direct Corp.	Cipdimazz		conventional	electric
wlouissant@streethex.com	4	Truzapicar Direct Corp.	Ciperplax	electric		
twenzinger@golddex.com	4	Truzapicar Direct Corp.	Infroponar	induction	convection	electric
rcolla@conecom.com	4	Truzapicar Direct Corp.	Lomtinex		convection	electric;microwave
mgehrett@bioplex.com	4	Truzapicar Direct Corp.	Thruglibentor		conventional	electric;microwave;gas
dbitsuie@faxquote.com	4	Truzapicar Direct Corp.	Varsapanin	induction	conventional	gas;electric
adickerson@dambase.com	4	Truzapicar Direct Corp.	Zeesipazz		convection	gas;microwave
emconnell@plussunin.com	4	Tupdudower	Hapwerex	gas	conventional	gas
awaycott@betasoloin.com	4	Tupdudower	Klidudplar	radiant electric	conventional	gas
ccartan@dambase.com	4	Tupdudower	Supbanantor	radiant electric	convection	gas
fwaycott@cancity.com	4	Tupdudower	Tipquestistor	radiant electric		
gisenhower@domzoom.com	4	Tupdudower	Tuprobanantor	radiant electric		
yloader@nam-zim.com	4	Tupdudower	Unbanover	radiant electric	conventional	gas;electric;microwave
lcanlas@condax.com	4	Tupdudower	Zeedimin	radiant electric	convection	electric
fhoopengardner@dontechi.com	4	Tupfropantor	Endwerpistor	gas	conventional	electric
deroman@lexiqvolax.com	4	Tupfropantor	Hapquestover		conventional	gas
ssaylors@conecom.com	4	Tupfropantor	Monerex	radiant electric	convection	microwave
chiatt@y-corporation.com	4	Tupfropantor	Parsipefan		conventional	microwave
lfortino@zathunicon.com	4	Tupfropantor	Supquestackan		convection	gas;electric
cbayless@xx-holding.com	4	Tupfropantor	Unniponower		conventional	electric;gas
dmaisto@streethex.com	4	Tuppickin	Barmunaquistor		convection	gas;microwave
ybrideau@silis.com	4	Tuppickin	Rapwerex		conventional	electric;microwave
scandlish@toughzap.com	4	Tuppickin	Redudex		conventional	microwave
rkorando@zoomit.com	4	Tuppickin	Varwerpanower		convection	gas;microwave
cvenere@goodsilron.com	4	Tuppickin	Wincadamistor	electric	convection	gas
nkohnert@yearin.com	4	Tuppickor	Haptumar		conventional	gas;microwave
awolny@plexzap.com	4	Tuppickor	Rapwerex		conventional	electric
rhusser@xx-zobam.com	4	Tupquestentor	Adrobollor		conventional	microwave;gas;electric
apelkowski@konex.com	4	Tupquestentor	Hapquestover	gas	conventional	electric;gas
rdhamer@statholdings.com	4	Tupquestentor	Supzapar	gas	conventional	microwave
lkohl@fasehatice.com	4	Tuprobollicator WorldWide		induction	convection	gas;electric
amaillard@zumgoity.com	4	Tuprobollicator WorldWide	Barwerpilistor	induction	conventional	gas
vvarriano@finhigh.com	4	Tuprobollicator WorldWide	Dopvenower	radiant electric	conventional	gas;electric;microwave
anunlee@donquadtech.com	4	Tuprobollicator WorldWide	Froglibefax	radiant electric		
cfarrow@dambase.com	4	Tuprobollicator WorldWide	Hapsipinan		conventional	electric;gas
hmcdoniel@labdrill.com	4	Tuprobollicator WorldWide	Mondudexin		conventional	electric;microwave
cscriven@dontechi.com	4	Tuprobollicator WorldWide	Monroban		conventional	microwave;gas
llawler@labdrill.com	4	Tuprobollicator WorldWide	Tupdimegantor	electric	convection	electric;microwave
bcousey@scotfind.com	4	Tupvenax Direct		induction		
lbuvens@betatech.com	4	Tupvenax Direct	Ciperplax	radiant electric		
sscriven@betasoloin.com	4	Tupvenax Direct	Klizapedgantor	radiant electric		
mnabours@finhigh.com	4	Tupvenax Direct	Monerex		convection	electric;gas
sblunk@zoomit.com	4	Tupvenax Direct	Monglibepar	gas	conventional	gas
ylinahan@betatech.com	4	Tupvenax Direct	Qwinipamex	radiant electric		
abrossart@iselectrics.com	4	Tupvenax Direct	Rapvenar		conventional	electric;gas
cgleich@dambase.com	4	Tupvenax Direct	Surtinover		conventional	gas
rsaulter@zoomit.com	4	Tupvenax Direct	Tipbanommax	radiant electric	conventional	gas
dcousey@toughzap.com	4	Tupvenax Direct	Tipquestistor		conventional	microwave
dwrinkles@mathtouch.com	4	Tupvenax Direct	Trukilantor		conventional	electric;gas
espickerman@opentech.com	4	Tupwerower  Company	Dopvenower	radiant electric	conventional	gas;electric;microwave
fjuhas@domzoom.com	4	Tupwerower  Company	Parrobazz	radiant electric	conventional	microwave;electric;gas
lshadrick@sunnamplex.com	4	Tupwerower  Company	Parrobor		convection	gas;microwave
ahidvegi@labdrill.com	4	Tupwerower  Company	Parsipefan		conventional	gas;microwave
vsturiale@dontechi.com	4	Tupwerower  Company	Surpickewentor	electric		
graymo@hatfan.com	4	Tupwerower  Company	Surtumanex	gas	conventional	microwave
wvanausdal@treequote.com	4	Unbanollentor WorldWide Group	Cipzapar		conventional	electric
mdilliard@streethex.com	4	Unbanollentor WorldWide Group	Parrobor	induction		
alinahan@sumace.com	4	Unbanollentor WorldWide Group	Upsapar		convection	electric;gas;microwave
lmcrae@yearin.com	4	Unjubar International Group	Kliwerommistor		conventional	gas
coldroyd@hatfan.com	4	Unmunilar Holdings	Qwitumar		conventional	microwave
