household_email	appliance_number	manufacturer_name	model	cooktop_heat_source	oven_type	oven_heat_sources
lbolognia@hatfan.com	5	Ciperepazz Direct Inc	Adpickinazz	induction		
roldroyd@plusstrip.com	5	Ciperepazz Direct Inc	Ciperplax	electric	conventional	electric
ckarpel@scotfind.com	5	Ciperepazz Direct Inc	Mondudax	electric		
tmcdoniel@xx-zobam.com	5	Cipmunonover Holdings	Endzapinicator	electric		
lstorment@goodsilron.com	5	Dopdimaquor Holdings Company	Adfropax	gas		
cmorasca@groovestreet.com	5	Dopdimaquor Holdings Company	Rehupopover	gas		
ehaufler@sumace.com	5	Dopjubupicator	Lompeban	induction		
tyori@bioplex.com	5	Dopkilaquazz  Group	Adpebeficator	radiant electric	conventional	microwave;gas;electric
cmyricks@bioplex.com	5	Dopkilaquazz  Group	Supwerpover	gas	conventional	microwave;electric;gas
reroman@doncon.com	5	Dopkilaquazz  Group	Supwerpover	gas	conventional	microwave;electric
kbuemi@toughzap.com	5	Dopkilaquazz  Group	Truzapican	radiant electric		
tfrankel@rantouch.com	5	Dopkilaquazz  Group	Wintanax	gas	conventional	microwave
bcookey@nam-zim.com	5	Dopnipaquistor	Barkilentor	electric	conventional	gas;microwave
dmelnyk@zotware.com	5	Dopnipaquistor	Emdudonan	induction		
abarfield@rangreen.com	5	Dopnipaquistor	Froglibefax	induction	conventional	gas;electric;microwave
zshealy@groovestreet.com	5	Dopnipaquistor	Klizapedgantor	radiant electric		
ytolfree@ron-tech.com	5	Dopnipaquistor	Lomrobax	induction	conventional	microwave;gas;electric
ainouye@golddex.com	5	Dopnipaquistor	Tipkilover	electric	conventional	electric;microwave
elietz@plusstrip.com	5	Dopnipaquistor	Upbanazz	radiant electric		
hturinetti@silis.com	5	Dopnipaquistor	Winsipexex	gas		
fjurney@ontomedia.com	5	Dopquestan WorldWide	Qwifropimover	radiant electric	conventional	electric
ahusser@sonron.com	5	Dopsipegentor Direct	Trukilantor	electric	conventional	gas;microwave;electric
hdrymon@codehow.com	5	Doptaninin Holdings Inc	Parhupar	electric		
dkaniecki@plusstrip.com	5	Doptaninin Holdings Inc	Surtinover	electric	convection	gas;electric
jrowling@newex.com	5	Doptaninin Holdings Inc	Tipsapover	gas	convection	gas;electric
jkusko@finjob.com	5	Doptanonantor WorldWide	Intinower	induction	conventional	gas;electric;microwave
bchaffins@sumace.com	5	Doptanonantor WorldWide	Mondudax	induction		
lstorment@konex.com	5	Doptanonantor WorldWide	Suptanedgentor	electric	conventional	electric
bwide@zumgoity.com	5	Doptanonantor WorldWide	Winjubexentor	electric	convection	microwave;electric
eeroman@ron-tech.com	5	Dopvenonazz WorldWide	Adpebeficator	radiant electric		
ffrerking@groovestreet.com	5	Dopvenonazz WorldWide	Dopbanentor	radiant electric	convection	gas;microwave
mnicolozakes@warephase.com	5	Dopvenonazz WorldWide	Rapglibex	radiant electric	conventional	gas;electric;microwave
cleto@finjob.com	5	Dopvenonazz WorldWide	Tuprobanantor	gas		
bankeny@ron-tech.com	5	Dopvenonazz WorldWide	Wintanax	gas	conventional	gas;electric
lbourbon@scottech.com	5	Dopvenonazz WorldWide	Wintanax	induction		
dchavous@konex.com	5	Embanicower Holdings	Hapsipinan	gas	conventional	gas
jwieser@codehow.com	5	Embanicower Holdings	Supdimonentor	electric		
kleto@bioholding.com	5	Empickadin	Adtanazz	gas		
scaudy@silis.com	5	Empickadin	Qwifropimover	radiant electric	conventional	electric;gas;microwave
gmartabano@openlane.com	5	Empickadin	Tupwerpimar	gas		
hflister@bioplex.com	5	Empickadin	Zeesipicator	induction		
soles@isdom.com	5	Empickopentor Holdings	Barmunaquistor	electric	conventional	microwave;gas;electric
ronofrio@sumace.com	5	Empickopentor Holdings	Endzapinicator	electric		
mklusman@blackzim.com	5	Empickopentor Holdings	Fropickaman	radiant electric		
icoyier@sonron.com	5	Empickopentor Holdings	Montinefazz	electric		
gmiceli@donquadtech.com	5	Empickopentor Holdings	Partinover	radiant electric		
lfigeroa@condax.com	5	Empickopentor Holdings	Revenex	electric	conventional	electric;gas
dyglesias@labdrill.com	5	Empickopentor Holdings	Truzapaquar	induction		
bclaucherty@sunnamplex.com	5	Emtanor International Corp.	Doptumadower	electric	conventional	gas;microwave
ghanafan@iselectrics.com	5	Emtanor International Corp.	Survenin	electric	convection	electric
lleto@konex.com	5	Emtanor International Corp.	Tipbanommax	radiant electric	conventional	gas;microwave
jshields@codehow.com	5	Emtanor International Corp.	Updudistor	induction	conventional	microwave
tbruschke@sonron.com	5	Emtumax Direct Inc	Supfropantor	electric	conventional	microwave
svenere@rundofase.com	5	Emtumax Direct Inc	Tipbanommax	induction	conventional	electric;microwave
dsamara@finhigh.com	5	Emtumax Direct Inc	Varwerpanower	electric	conventional	microwave
ltolfree@scotfind.com	5	Emwerpentor Direct Corp.		radiant electric	conventional	electric;gas
dcronauer@sunnamplex.com	5	Emwerpentor Direct Corp.	Dopnipefistor	radiant electric		
emconnell@plussunin.com	5	Emwerpentor Direct Corp.	Emdudonan	gas	convection	microwave
bheimann@domzoom.com	5	Emwerpentor Direct Corp.	Qwiglibaquar	radiant electric		
mdegroot@rundofase.com	5	Endglibupentor Holdings Group	Fropickaman	gas		
sdhamer@statholdings.com	5	Endglibupentor Holdings Group	Grodiman	radiant electric	conventional	electric;microwave
emaclead@sumace.com	5	Endglibupentor Holdings Group	Mondudax	induction		
dchickering@zumgoity.com	5	Endhupopor International	Adpickinazz	electric	conventional	gas
bborgman@dalttechnology.com	5	Endhupopor International	Adrobollor	induction		
mcalvaresi@j-texon.com	5	Endhupopor International	Hapquestover	radiant electric	conventional	gas
lzane@labdrill.com	5	Endhupopor International	Lomfroponex	induction	conventional	gas;microwave
fdiestel@gogozoom.com	5	Endhupopor International	Monsipommistor	radiant electric	conventional	microwave;electric;gas
tmcrae@rundofase.com	5	Endjubor Holdings Corp.	Rebanax	gas		
tfoller@opentech.com	5	Endjubor Holdings Corp.	Retanicator	gas	conventional	electric
ehauenstein@donware.com	5	Endjubor Holdings Corp.	Supericator	radiant electric	conventional	electric
bbutzen@warephase.com	5	Endjubor Holdings Corp.	Tipwerpin	gas	conventional	microwave
bharabedian@plusstrip.com	5	Endjubor Holdings Corp.	Truzapican	electric	conventional	electric;gas
rblunk@sumace.com	5	Endtinan	Adrobollor	gas	conventional	microwave;electric
scalvaresi@warephase.com	5	Endtinan	Hapquestover	electric	conventional	gas;electric
jwaymire@doncon.com	5	Endtinan	Monerex	gas	conventional	microwave
cbourbon@ontomedia.com	5	Endtinan	Thruglibentor	gas		
arodenberger@dambase.com	5	Endtumin	Endsipistor	gas		
gcomnick@konmatfix.com	5	Endtumin	Klifropamentor	induction	conventional	gas
dgabisi@kan-code.com	5	Endtumin	Monsipommistor	gas		
slacovara@zotware.com	5	Endtumin	Tipsapover	gas	conventional	gas;electric
ayglesias@zoomit.com	5	Endtumin	Winnipilover	electric		
sfrankel@konmatfix.com	5	Endzapimistor	Frovenazz	electric		
imunis@ganjaflex.com	5	Endzapimistor	Rapdimepax	induction		
dcampain@finjob.com	5	Endzapimistor	Rewerpower	gas		
thidvegi@zotware.com	5	Endzapimistor	Supbanantor	electric	conventional	gas
cgreenbush@nam-zim.com	5	Endzapimistor	Surpickewentor	gas		
rrhym@rangreen.com	5	Endzapimistor	Thrurobimicator	electric	convection	microwave;gas;electric
mcaudy@newex.com	5	Frodudollazz  Corp.	Adfropax	electric	conventional	microwave;electric
lmadarang@konex.com	5	Frodudollazz  Corp.	Klitumover	induction	conventional	microwave
bnicolozakes@rangreen.com	5	Frodudollazz  Corp.	Parjubollor	radiant electric		
aklonowski@isdom.com	5	Frodudollazz  Corp.	Thrusapentor	gas	conventional	microwave;gas;electric
minouye@j-texon.com	5	Frodudollazz  Corp.	Truzapican	electric	convection	gas
dchickering@rantouch.com	5	Frofropentor Holdings	Wintinewin	electric	conventional	electric;microwave
dostrosky@rantouch.com	5	Frofropentor Holdings	Zeedudommover	radiant electric		
dcanlas@lexiqvolax.com	5	Frojubimicator WorldWide	Winrobaquazz	radiant electric		
mbartolet@statholdings.com	5	Fromunar WorldWide Group	Adkilor	gas		
rriden@rantouch.com	5	Fromunar WorldWide Group	Adpebeficator	gas	convection	gas;microwave
bluczki@xx-zobam.com	5	Froroban		electric		
ischnitzler@zencorporation.com	5	Froroban	Frorobistor	gas		
bcryer@inity.com	5	Froroban	Parfropadantor	radiant electric	conventional	microwave
gferencz@fasehatice.com	5	Froroban	Partinover	electric	conventional	gas;microwave
nkarpel@statholdings.com	5	Froroban	Thrurobimicator	electric		
carceo@xx-zobam.com	5	Froroban	Wintanax	radiant electric	conventional	gas;electric;microwave
gcrupi@cancity.com	5	Grocadan WorldWide Company	Lomtinex	electric	convection	gas;electric;microwave
kfarrow@kinnamplus.com	5	Grocadan WorldWide Company	Windimower	gas		
clorens@rundofase.com	5	Grocadan WorldWide Company	Winweregicator	induction	conventional	gas;microwave
mweglarz@sumace.com	5	Grohupefantor International Company	Gromunplover	radiant electric		
spaulas@rundofase.com	5	Grohupefantor International Company	Haptumar	gas	conventional	gas;microwave
hharabedian@dambase.com	5	Grojubinentor Direct Group	Tupcadommistor	gas	conventional	electric
lgehrett@plussunin.com	5	Grokilower Direct Group	Adtanazz	gas	convection	gas;electric;microwave
dinouye@labdrill.com	5	Grokilower Direct Group	Groweran	electric		
agleich@funholding.com	5	Grosapantor Direct		gas		
dcanlas@yearin.com	5	Grosapantor Direct	Barkilistor	induction	conventional	electric;microwave
btollner@dalttechnology.com	5	Grosapantor Direct	Suptanedgentor	gas	conventional	electric;microwave
bcloney@condax.com	5	Grosapantor Direct	Upbanazz	gas	conventional	microwave
buyetake@condax.com	5	Grosipover Direct	Ciperplax	gas	conventional	gas
tarias@donquadtech.com	5	Grosipover Direct	Supdimonentor	gas	conventional	electric
rdegonia@dambase.com	5	Grotumentor International	Tipbanommax	gas	conventional	microwave;electric
kauffrey@ganjaflex.com	5	Grotumentor International	Upbanazz	gas		
gbaltimore@zathunicon.com	5	Growerpicator Holdings	Dopdimanax	electric		
abuemi@isdom.com	5	Haphupazz Direct	Surtumanex	induction		
hryser@statholdings.com	5	Haphupazz Direct	Trutumover	radiant electric	conventional	electric;microwave
wpawlowicz@scottech.com	5	Haphupazz Direct	Tupdimantor	radiant electric	conventional	electric;microwave
dlace@singletechno.com	5	Happebantor	Monwerilantor	gas	conventional	electric
lweirather@y-corporation.com	5	Happebantor	Rapdimepax	radiant electric		
jengelberg@zathunicon.com	5	Happebantor	Rapsipower	gas		
lgehrett@streethex.com	5	Happebantor	Supvenefazz	radiant electric		
mlawler@fasehatice.com	5	Happebantor	Varglibin	electric		
mfishburne@hatfan.com	5	Hapquestover Direct		induction	conventional	gas;microwave
ikeetch@hottechi.com	5	Hapquestover Direct	Dopnipefistor	induction	convection	microwave;gas
rwenzinger@fasehatice.com	5	Hapquestover Direct	Haphupexistor	radiant electric	convection	microwave;electric
kfeichtner@streethex.com	5	Hapquestover Direct	Parrobor	radiant electric		
cspickerman@hottechi.com	5	Hapquestover Direct	Supdimonentor	radiant electric		
nbookamer@scottech.com	5	Hapquestover Direct	Tupwerpimar	gas	conventional	microwave;gas
mmadarang@stanredtax.com	5	Haprobicator		electric	conventional	electric;microwave
rhirpara@doncon.com	5	Haprobicator	Adtinentor	radiant electric	conventional	gas;microwave
lwesterbeck@streethex.com	5	Haprobicator	Surzapegax	gas	convection	electric
anachor@finhigh.com	5	Haprobicator	Winsipexex	radiant electric		
mchickering@goodsilron.com	5	Haptanepin	Parrobor	gas		
bbrideau@hottechi.com	5	Haptanepin	Revenex	gas	conventional	microwave;electric;gas
rrodeigues@plussunin.com	5	Haptanepin	Surpickex	electric		
dalbares@rantouch.com	5	Haptanepin	Tuprobanantor	electric	conventional	microwave;electric;gas
kmondella@ron-tech.com	5	Haptanepin	Varwerpanower	induction	conventional	microwave
konofrio@labdrill.com	5	Haptumor Holdings Corp.		electric		
ttromblay@cancity.com	5	Haptumor Holdings Corp.	Barweramantor	gas	conventional	microwave
rstrassner@lexiqvolax.com	5	Haptumor Holdings Corp.	Ciperplax	radiant electric	convection	electric;microwave
cduenas@ron-tech.com	5	Haptumor Holdings Corp.	Revenex	electric	convection	gas;electric
kbeech@zotware.com	5	Haptumor Holdings Corp.	Thrurobimicator	electric		
clary@mathtouch.com	5	Hapvenicator Direct	Klitanicator	induction	conventional	gas
rpelkowski@newex.com	5	Hapvenicator Direct	Unnipackentor	electric	conventional	microwave;electric
gsaras@sonron.com	5	Hapweristor Holdings Corp.	Emkililin	electric		
sfortino@treequote.com	5	Hapweristor Holdings Corp.	Hapzapistor	gas	convection	gas
bbowley@goodsilron.com	5	Hapweristor Holdings Corp.	Parquestar	radiant electric		
flawler@singletechno.com	5	Hapweristor Holdings Corp.	Parrobor	electric	conventional	gas
bpapasergi@gogozoom.com	5	Hapweristor Holdings Corp.	Supfropantor	radiant electric	convection	gas;microwave
hpolidori@finhigh.com	5	Hapweristor Holdings Corp.	Tipwerpin	gas	convection	electric
lchui@zencorporation.com	5	Hapweristor Holdings Corp.	Unniponower	radiant electric		
bwalthall@bioholding.com	5	Inglibentor WorldWide	Trutumover	electric	convection	microwave
akiel@sunnamplex.com	5	Inglibentor WorldWide	Tupwerpimar	radiant electric	convection	gas
rmenter@xx-zobam.com	5	Inglibentor WorldWide	Winrobommistor	gas		
vzane@golddex.com	5	Inmunplantor	Winrobaquazz	electric	conventional	microwave
jfrankel@warephase.com	5	Inquestedgentor	Gropickicator	induction		
brantanen@goodsilron.com	5	Inquestedgentor	Supbanantor	electric	conventional	microwave;electric
jjulia@labdrill.com	5	Inrobadan Direct	Montinefazz	induction		
lkampa@domzoom.com	5	Insipollover Holdings		electric	convection	gas;electric;microwave
jlace@scotfind.com	5	Insipollover Holdings	Revenollan	radiant electric		
gthreets@sumace.com	5	Insipollover Holdings	Supbanantor	induction	conventional	gas;microwave
vbreland@betasoloin.com	5	Insipollover Holdings	Supfropantor	radiant electric	conventional	electric;microwave;gas
swaycott@ron-tech.com	5	Intanepin International	Cipzapar	induction	convection	microwave
dboulter@hatfan.com	5	Intanepin International	Surpickewentor	electric	conventional	gas
ahoogland@scotfind.com	5	Intanepin International	Tuphupamin	gas	conventional	microwave
amalet@gogozoom.com	5	Intanimax International Company		radiant electric	convection	gas;electric
tlace@dambase.com	5	Intanimax International Company	Lomtinex	radiant electric		
gmcrae@faxquote.com	5	Intanimax International Company	Rapsipower	electric	conventional	electric
jauber@dalttechnology.com	5	Inwerpover	Endwerpistor	gas	conventional	microwave;electric
mfrerking@groovestreet.com	5	Inwerpover	Endwerpistor	electric	convection	microwave
djeanty@finjob.com	5	Inwerpover	Frovenazz	electric		
akaniecki@statholdings.com	5	Klibanicator	Barkilentor	radiant electric		
chochard@zathunicon.com	5	Klibanicator	Haphupicator	electric	convection	electric
adilello@isdom.com	5	Klibanicator	Redudackar	radiant electric	convection	electric;gas
qsuell@rantouch.com	5	Klibanicator	Varhupan	electric		
adiscipio@newex.com	5	Klibanicex International Inc	Winweregicator	radiant electric		
tlietz@plexzap.com	5	Klidudackazz  Group	Adpickinazz	gas	conventional	gas
mcantres@stanredtax.com	5	Klidudackazz  Group	Klizapedgantor	gas	conventional	electric
rdenooyer@sumace.com	5	Klidudackazz  Group	Parjubollor	radiant electric	convection	electric
dtomblin@silis.com	5	Klidudackazz  Group	Unnipackentor	electric	conventional	electric;microwave
gbutt@rundofase.com	5	Klidudackazz  Group	Wintanax	electric		
ejuhas@xx-zobam.com	5	Klidudentor Direct	Supvenefazz	electric	conventional	microwave;gas
woldroyd@sumace.com	5	Klidudentor Direct	Surpickex	electric		
gcolaizzo@codehow.com	5	Klijubar Holdings		radiant electric		
cbookamer@plexzap.com	5	Klijubar Holdings	Adtinentor	gas		
vherritt@warephase.com	5	Klijubar Holdings	Lomnipanower	electric		
gscheyer@sonron.com	5	Klijubar Holdings	Monbanicator	induction	convection	gas
cmcdoniel@warephase.com	5	Klijubar Holdings	Monroban	gas	convection	gas;microwave
rmaynerich@toughzap.com	5	Klijubar Holdings	Qwiglibaquar	radiant electric	conventional	microwave
jwiklund@fasehatice.com	5	Klijubar Holdings	Revenollan	radiant electric	conventional	gas
jcomnick@domzoom.com	5	Klinipar International Company	Endzapinicator	electric		
ewitten@dambase.com	5	Klinipar International Company	Haphupexistor	electric	conventional	microwave
rhirpara@newex.com	5	Klinipar International Company	Lomfroponex	electric	conventional	electric
sgillian@funholding.com	5	Klinipar International Company	Lomtinex	electric		
akeneipp@green-plus.com	5	Klinipar International Company	Wintinewin	electric	conventional	electric
etimenez@stanredtax.com	5	Klipickan WorldWide Company	Intinower	electric	conventional	gas;microwave;electric
mwolfgramm@kan-code.com	5	Klipickan WorldWide Company	Klizapedgantor	radiant electric		
scoody@zoomit.com	5	Klipickan WorldWide Company	Monerex	gas	conventional	electric
mloder@isdom.com	5	Klipickan WorldWide Company	Tipkilower	electric		
mhidvegi@rundofase.com	5	Klisapackistor	Haptumar	induction	convection	microwave;gas
krim@iselectrics.com	5	Klisapackistor	Rapglibex	gas	conventional	microwave
lsturiale@scotfind.com	5	Klisapackistor	Rapglibex	electric	conventional	gas
ysergi@ganjaflex.com	5	Klisapackistor	Winwerpan	gas	conventional	gas
ndinos@donware.com	5	Klivenin		gas	conventional	gas;electric
demard@singletechno.com	5	Klivenin	Ciperplax	radiant electric		
cwenzinger@hatfan.com	5	Klivenin	Klitinistor	radiant electric		
dwaycott@finhigh.com	5	Klivenin	Qwitumewar	gas		
jroyster@hatfan.com	5	Klivenin	Tipbanommax	electric		
bbriddick@openlane.com	5	Klivenin	Tipwerpin	electric	convection	microwave
