household_email	appliance_number	manufacturer_name	model	oven_type	gas	electric	microwave	cooker_id
bbriddick@openlane.com	5	Klivenin	Tipwerpin	convection	0	0	1	4598
tkonopacki@zoomit.com	5	Klivenin	Zeedimower	conventional	1	1	0	4599
lwaycott@zathunicon.com	5	Kliwerpedax Holdings Group	Endcadazz	conventional	0	1	1	4600
cangalich@rundofase.com	5	Kliwerpedax Holdings Group	Invenor	conventional	0	0	1	4601
sabdallah@inity.com	5	Kliwerpedax Holdings Group	Lompeban	conventional	1	1	1	4602
hkippley@dontechi.com	5	Kliwerpedax Holdings Group	Pardimedentor	conventional	0	1	0	4603
oinouye@yearin.com	5	Kliwerpedax Holdings Group	Truzapican	convection	1	1	1	4606
afillingim@rantouch.com	5	Klizapupover WorldWide Company	Parsipefan	conventional	1	0	1	4608
vmiceli@rantouch.com	5	Klizapupover WorldWide Company	Qwitumewar	conventional	0	1	0	4609
cgato@streethex.com	5	Klizapupover WorldWide Company	Rapdimepax	conventional	1	1	0	4610
tsayaphon@dalttechnology.com	5	Klizapupover WorldWide Company	Supfropantor	convection	0	1	1	4611
nbatman@inity.com	5	Klizapupover WorldWide Company	Tipsapover	convection	0	1	0	4612
rkines@hatfan.com	5	Klizapupover WorldWide Company	Wintanax	convection	0	1	0	4613
bmenter@stanredtax.com	5	Lombanedgan	Monroban	convection	0	0	1	4615
lonofrio@lexiqvolax.com	5	Lombanedgan	Partinicantor	conventional	0	1	1	4616
mwolny@opentech.com	5	Lombanedgan	Qwifropimover	convection	1	0	1	4617
mcork@iselectrics.com	5	Lombanedgan	Trutumover	conventional	1	1	0	4618
kbatman@sumace.com	5	Lombanedgan	Tuphupamin	conventional	1	0	0	4619
sharnos@bioplex.com	5	Lomcadar  Corp.	Advenover	conventional	0	0	1	4621
lmerced@nam-zim.com	5	Lomcadar  Corp.	Qwinipamex	conventional	1	0	1	4622
mskursky@newex.com	5	Lomcadar  Corp.	Varrobin	conventional	1	0	1	4624
lwiklund@dontechi.com	5	Lomdimin International Company	Hapnipexower	conventional	1	0	0	4625
mgochal@openlane.com	5	Lomdimin International Company	Lomrobax	conventional	1	0	0	4626
nyori@yearin.com	5	Lomdimin International Company	Supdimonentor	convection	0	1	0	4627
vwildfong@dalttechnology.com	5	Lomdimin International Company	Tupwerpimar	conventional	0	1	1	4629
bdarakjy@green-plus.com	5	Lomdimin International Company	Zeesipazz	conventional	0	0	1	4630
cinouye@hatfan.com	5	Lomquestadan International	Monwericower	convection	0	1	1	4632
aweglarz@hottechi.com	5	Lomquestadan International	Rejubefistor	conventional	1	1	1	4634
ehixenbaugh@iselectrics.com	5	Lomquestadan International	Tuprobedan	conventional	0	1	0	4635
eventura@ganjaflex.com	5	Lomquestadan International	Windimower	conventional	1	1	1	4636
mgillian@kan-code.com	5	Lomsapimor WorldWide	Mondudexin	conventional	0	1	1	4637
slabreche@j-texon.com	5	Lomsapimor WorldWide	Monwericower	conventional	1	0	0	4638
jcampain@statholdings.com	5	Lomsapimor WorldWide	Pardimedentor	conventional	1	1	1	4639
cglick@dontechi.com	5	Lomsapimor WorldWide	Parhupar	conventional	1	0	1	4640
gengelberg@mathtouch.com	5	Lomsapimor WorldWide	Tipwerpin	conventional	0	1	0	4641
nmondella@dontechi.com	5	Lomsapimor WorldWide	Untumover	conventional	1	0	1	4642
nferrario@treequote.com	5	Monpebistor International	Fropebicator	conventional	1	1	1	4643
vberganza@zoomit.com	5	Monpebistor International	Haptanupantor	conventional	0	1	0	4644
dventura@domzoom.com	5	Monpebistor International	Moncadistor	convection	1	0	1	4645
tcloney@statholdings.com	5	Monpebistor International	Varrobin	convection	0	1	1	4647
lpelkowski@zumgoity.com	5	Monpickar International Corp.	Emsipackex	conventional	1	0	1	4648
shalter@labdrill.com	5	Monpickar International Corp.	Thruglibentor	conventional	1	0	1	4649
konofrio@finjob.com	5	Monpickar International Corp.	Thrunipaquentor	convection	0	1	1	4650
dtimenez@zumgoity.com	5	Monpickar International Corp.	Unniponower	conventional	0	1	0	4651
vpinilla@inity.com	5	Monpickar International Corp.	Varwerpanower	convection	1	0	1	4653
fbrideau@doncon.com	5	Monwerexan International Corp.	Gropickicator	conventional	0	1	0	4654
lreitler@doncon.com	5	Monwerexan International Corp.	Haphupexistor	convection	1	1	0	4656
lauffrey@scotfind.com	5	Monwerexan International Corp.	Supdimonentor	conventional	0	1	0	4657
fcoody@rangreen.com	5	Monwerexan International Corp.	Wintinewin	conventional	1	1	0	4658
mmondella@bioplex.com	5	Parfropazz Direct	Barkilentor	conventional	0	1	0	4659
trodeigues@funholding.com	5	Parfropazz Direct	Rapwerex	conventional	1	0	1	4661
npinilla@warephase.com	5	Parkilicentor International	Emdudonan	conventional	0	0	1	4662
cgiguere@donware.com	5	Parkilicentor International	Endsipistor	conventional	0	0	1	4663
hpadilla@labdrill.com	5	Parkilicentor International	Mondudexin	conventional	1	0	1	4664
mwitten@xx-zobam.com	5	Parpickin International	Monbanicator	convection	0	1	1	4665
cgalam@domzoom.com	5	Parpickin International	Parsipefan	convection	1	1	1	4666
ccalvaresi@hottechi.com	5	Parpickin International	Unnipackentor	conventional	1	0	1	4667
mberlanga@statholdings.com	5	Parpickin International	Untumover	conventional	1	1	1	4668
echaffins@betatech.com	5	Parquestilicator WorldWide Corp.	Hapzapistor	convection	1	1	0	4670
conofrio@treequote.com	5	Parquestilicator WorldWide Corp.	Winjubexentor	convection	1	0	0	4671
tgibes@dontechi.com	5	Parsapax WorldWide		convection	1	0	0	4672
fharabedian@ron-tech.com	5	Parsapax WorldWide	Fropebicator	conventional	1	1	1	4674
mgalam@zoomit.com	5	Parsapax WorldWide	Klizapedgantor	convection	1	1	1	4675
knestle@xx-zobam.com	5	Parsapax WorldWide	Lomnipanower	conventional	1	1	1	4676
aogg@nam-zim.com	5	Parsapax WorldWide	Revenex	conventional	1	1	1	4677
rsemidey@ganjaflex.com	5	Parsapax WorldWide	Supfropantor	conventional	1	0	1	4678
qhoneywell@rundofase.com	5	Parsapax WorldWide	Truzapican	conventional	1	0	0	4679
lmerced@kinnamplus.com	5	Parsapax WorldWide	Tuprobedan	convection	1	0	1	4680
mauber@plusstrip.com	5	Parsapax WorldWide	Zeedimin	conventional	0	1	1	4681
ryum@sunnamplex.com	5	Partinax Direct Company	Klitumover	conventional	1	1	1	4682
ldubaldi@bioholding.com	5	Partinax Direct Company	Lomerplantor	convection	1	1	1	4683
dblackwood@finjob.com	5	Partinax Direct Company	Surtumanex	convection	0	1	1	4684
akonopacki@sumace.com	5	Partinax Direct Company	Upsapimor	conventional	0	1	1	4685
mlipke@scottech.com	5	Partinedin		conventional	0	0	1	4686
aroyster@hottechi.com	5	Partinedin	Adpebeficator	conventional	1	1	0	4687
mbiddy@sonron.com	5	Partinedin	Cipdudinan	conventional	1	0	1	4688
cmeteer@plussunin.com	5	Partinedin	Hapzapistor	conventional	1	0	1	4689
dmauson@goodsilron.com	5	Partinedin	Moncadistor	conventional	1	1	0	4690
pmorocco@scotfind.com	5	Partinedin	Suptanedgentor	convection	1	0	1	4691
ehagele@cancity.com	5	Partinedin	Supzapar	convection	1	0	0	4692
mmugnolo@sonron.com	5	Parvenistor Direct Inc		conventional	0	1	0	4695
kcaldarera@zumgoity.com	5	Parvenistor Direct Inc	Fropebicator	conventional	0	1	0	4696
lchaffins@year-job.com	5	Parvenistor Direct Inc	Hapquestover	convection	1	1	0	4697
smeinerding@funholding.com	5	Parvenistor Direct Inc	Infroponar	conventional	0	1	1	4698
dmconnell@bioholding.com	5	Parvenistor Direct Inc	Klitanicator	convection	1	0	1	4699
sdallen@plexzap.com	5	Parvenistor Direct Inc	Rapwerex	conventional	1	0	1	4700
mmirafuentes@sunnamplex.com	5	Parvenistor Direct Inc	Thruglibentor	conventional	0	1	1	4701
lchesterfield@rangreen.com	5	Parvenistor Direct Inc	Thrurobimicator	convection	1	0	0	4702
lburnard@codehow.com	5	Parvenistor Direct Inc	Tipkilover	conventional	1	0	0	4703
jfredicks@treequote.com	5	Parwerentor International	Monwericower	convection	1	0	1	4704
dbirkner@dalttechnology.com	5	Parwerentor International	Surpickewentor	conventional	0	1	1	4706
sfishburne@zencorporation.com	5	Parwerupor  Corp.	Ciperimar	conventional	1	1	0	4707
vbrachle@ron-tech.com	5	Parwerupor  Corp.	Monerex	conventional	1	0	0	4710
gshire@conecom.com	5	Qwicadplentor Holdings		conventional	0	1	0	4712
pmaynerich@gogozoom.com	5	Qwicadplentor Holdings	Lomfroponex	conventional	1	1	1	4713
epelkowski@lexiqvolax.com	5	Qwicadplentor Holdings	Tipkilover	convection	0	0	1	4716
bbatman@isdom.com	5	Qwicadplentor Holdings	Upsapar	conventional	1	1	0	4717
jfrankel@openlane.com	5	Qwidimower International	Cipfropexex	conventional	0	1	0	4719
tmirafuentes@treequote.com	5	Qwidimower International	Revenollan	conventional	0	1	1	4721
amarrier@kinnamplus.com	5	Qwidimower International	Surzapegax	conventional	1	0	1	4722
lfillingim@statholdings.com	5	Qwidimower International	Winweregicator	convection	0	1	1	4724
lmugnolo@mathtouch.com	5	Qwiglibin Holdings	Adfropax	conventional	1	1	1	4726
mkines@mathtouch.com	5	Qwiglibin Holdings	Barkilentor	convection	0	1	1	4727
cbenimadho@zotware.com	5	Qwiglibin Holdings	Supquestackan	convection	0	1	1	4729
ftjepkema@bioplex.com	5	Qwijubackicator WorldWide Company	Ciperplax	conventional	1	1	1	4730
amarrier@codehow.com	5	Qwijubackicator WorldWide Company	Invenor	convection	1	0	1	4732
sblunk@zoomit.com	5	Qwijubackicator WorldWide Company	Qwitumewar	conventional	0	0	1	4734
osarbacher@bioholding.com	5	Qwijubackicator WorldWide Company	Zeedimin	convection	0	1	0	4736
fyaw@cancity.com	5	Qwipickan International Corp.	Monkilax	conventional	1	0	0	4738
yfrerking@domzoom.com	5	Qwipickan International Corp.	Qwitumar	conventional	0	1	1	4739
msamara@dontechi.com	5	Qwipickan International Corp.	Unniponower	convection	1	0	0	4740
garedondo@stanredtax.com	5	Qwipickan International Corp.	Windimower	conventional	0	1	1	4741
lschmaltz@finjob.com	5	Qwiquestentor  Company	Winnipilover	conventional	1	0	1	4744
gemard@plussunin.com	5	Qwiquestentor  Company	Zeesipazz	convection	1	1	1	4745
dvarriano@doncon.com	5	Qwitumegentor Direct Inc	Partinover	convection	0	1	0	4746
lmiro@zoomit.com	5	Qwitumegentor Direct Inc	Supvenefazz	convection	1	0	1	4747
rbiddy@dontechi.com	5	Qwitumegentor Direct Inc	Surtinover	conventional	0	0	1	4748
hreiber@rundofase.com	5	Qwiwerover WorldWide Company	Haphupexistor	convection	0	1	1	4749
rrhymes@golddex.com	5	Qwiwerover WorldWide Company	Klizapedgantor	conventional	1	1	0	4750
vcolla@labdrill.com	5	Qwiwerover WorldWide Company	Qwifropilistor	convection	1	1	0	4751
enabours@hatfan.com	5	Qwiwerover WorldWide Company	Rapsapower	conventional	0	1	1	4752
egudroe@betatech.com	5	Rapdimplower	Monzapazz	conventional	1	1	1	4753
rfern@labdrill.com	5	Raprobower International	Endwerpinicator	convection	1	0	0	4755
rworlds@cancity.com	5	Raprobower International	Haptumar	conventional	0	1	1	4756
rhagele@codehow.com	5	Raprobower International	Parrobor	conventional	0	1	1	4757
csteffensmeier@ontomedia.com	5	Raprobower International	Zeedudommover	conventional	0	1	0	4759
gcork@konex.com	5	Rapvenefentor  Corp.	Barwerpilistor	conventional	0	1	0	4760
lgwalthney@groovestreet.com	5	Rapvenefentor  Corp.	Haphupicator	convection	0	0	1	4761
jdegroot@streethex.com	5	Rapvenefentor  Corp.	Lomerplantor	convection	1	1	1	4762
smclaird@fasehatice.com	5	Rapvenefentor  Corp.	Parsipefan	convection	1	1	0	4763
gyori@gogozoom.com	5	Rapvenefentor  Corp.	Retanicator	conventional	0	1	0	4764
csaulter@gogozoom.com	5	Rapvenefentor  Corp.	Winweregicator	conventional	1	0	1	4765
tkitty@ron-tech.com	5	Rapvenor WorldWide Group	Enddimax	convection	0	0	1	4766
kvizarro@statholdings.com	5	Rapvenor WorldWide Group	Upsapedover	conventional	0	1	0	4768
amartabano@rantouch.com	5	Rapweror	Rapsapex	convection	1	0	0	4770
gbourbon@opentech.com	5	Rapweror	Redudackar	convection	0	1	1	4771
nsaulter@funholding.com	5	Rapweror	Untumover	convection	0	1	0	4772
awide@nam-zim.com	5	Rebanackower Direct	Monzapazz	convection	0	1	0	4773
pbuemi@groovestreet.com	5	Rebanackower Direct	Redudex	conventional	1	1	0	4775
jiturbide@gogozoom.com	5	Recadin  Group	Haphupexistor	conventional	1	1	1	4777
tzepp@yearin.com	5	Recadin  Group	Lomnipanower	conventional	1	0	1	4778
mmerced@finhigh.com	5	Recadin  Group	Qwinipamex	conventional	0	1	0	4779
jcloney@funholding.com	5	Recadin  Group	Tipwerpin	conventional	0	0	1	4780
cjurney@treequote.com	5	Recadin  Group	Upbanazz	conventional	0	0	1	4781
mmai@betasoloin.com	5	Recadin  Group	Updudistor	convection	1	0	1	4782
pahle@labdrill.com	5	Recadin  Group	Upsapar	conventional	1	0	0	4783
jferrario@faxquote.com	5	Redudefazz International Corp.		conventional	1	1	0	4784
ncantres@funholding.com	5	Redudefazz International Corp.	Tupwerpimar	conventional	1	1	1	4785
rsaras@y-corporation.com	5	Refropackentor Direct Company	Barkilistor	conventional	0	0	1	4787
estuer@betasoloin.com	5	Refropackentor Direct Company	Fropickaman	convection	1	1	1	4788
rlipke@bioholding.com	5	Rehupan Holdings Company	Dopvenower	conventional	1	1	0	4793
gjuhas@opentech.com	5	Rehupan Holdings Company	Monwericower	convection	1	0	1	4794
mstoltzman@hatfan.com	5	Rehupan Holdings Company	Rehupopover	conventional	1	1	1	4795
cleto@j-texon.com	5	Rehupan Holdings Company	Windimower	convection	0	1	0	4796
rdrymon@zencorporation.com	5	Rekilantor  Group		conventional	0	0	1	4798
dvarriano@domzoom.com	5	Rekilantor  Group	Adkilor	conventional	1	1	1	4799
pcolla@kinnamplus.com	5	Rekilantor  Group	Ciperplax	convection	0	0	1	4800
hglick@stanredtax.com	5	Rekilantor  Group	Winweregicator	conventional	1	0	1	4802
rbevelacqua@isdom.com	5	Rerobazz		conventional	1	1	1	4803
jventura@doncon.com	5	Rerobazz	Thruglibentor	conventional	1	0	1	4805
kmerced@warephase.com	5	Rerobex	Froglibefax	convection	0	0	1	4806
ddewar@dontechi.com	5	Rerobex	Qwitumar	convection	1	0	1	4807
mriopelle@sunnamplex.com	5	Rerobex	Thrurobimicator	conventional	0	0	1	4808
cfritz@funholding.com	5	Rerobex	Tupcadommistor	conventional	1	0	1	4809
nrauser@codehow.com	5	Rerobex	Tuphupamin	convection	1	1	0	4810
cwaycott@zathunicon.com	5	Rerobupex  Corp.	Advenover	convection	1	1	0	4812
lwolfgramm@inity.com	5	Rerobupex  Corp.	Doptumadower	conventional	0	1	1	4813
drodenberger@hottechi.com	5	Rerobupex  Corp.	Invenor	convection	1	0	1	4814
swolny@inity.com	5	Rerobupex  Corp.	Upsapedover	conventional	1	0	1	4816
bperruzza@dontechi.com	5	Rerobupex  Corp.	Windimower	conventional	1	1	1	4817
dcandlish@nam-zim.com	5	Resapollower Holdings	Partinicantor	conventional	1	1	0	4818
vzane@groovestreet.com	5	Resapollower Holdings	Rapdudin	convection	0	0	1	4819
iskursky@finjob.com	5	Resapollower Holdings	Rapsapex	conventional	0	1	1	4820
cschnitzler@rundofase.com	5	Resapollower Holdings	Redudex	conventional	1	1	1	4821
fschoeneck@rangreen.com	5	Resapollower Holdings	Supvenar	convection	1	0	1	4822
lpaa@fasehatice.com	5	Resapollower Holdings	Winrobaquazz	conventional	1	1	1	4823
ssayaphon@rangreen.com	5	Retinomman International Corp.	Haptumar	convection	1	0	0	4824
gcandlish@yearin.com	5	Retinomman International Corp.	Supbanantor	convection	0	0	1	4826
skulzer@toughzap.com	5	Retinomman International Corp.	Tipkilover	convection	0	1	1	4827
jleto@nam-zim.com	5	Retumanentor  Inc	Partinicantor	conventional	0	1	1	4830
lbuvens@ontomedia.com	5	Retumanentor  Inc	Thruglibentor	convection	1	1	0	4831
jacuff@green-plus.com	5	Supbanefower Holdings Corp.	Mondimaquover	convection	1	0	1	4834
ghoogland@inity.com	5	Supbanefower Holdings Corp.	Parrobor	conventional	1	1	0	4835
asayaphon@xx-holding.com	5	Supbanefower Holdings Corp.	Supdimonentor	convection	0	1	1	4837
smartabano@domzoom.com	5	Supbanefower Holdings Corp.	Surpickewentor	conventional	0	0	1	4838
fkusko@dambase.com	5	Supbanefower Holdings Corp.	Thrusapentor	conventional	0	1	1	4839
aklonowski@konex.com	5	Supbanefower Holdings Corp.	Varhupan	conventional	1	1	1	4841
askursky@opentech.com	5	Supdimommor Direct Corp.	Rejubefistor	conventional	0	0	1	4842
atromblay@zoomit.com	5	Supdimommor Direct Corp.	Tuprobanantor	conventional	1	0	1	4843
dschirpke@zumgoity.com	5	Supdimommor Direct Corp.	Winnipilover	conventional	0	1	0	4846
ltomasulo@cancity.com	5	Supkilonex	Hapnipexower	conventional	0	1	1	4847
kdilello@ganjaflex.com	5	Supkilonex	Monwerilantor	conventional	1	1	0	4848
elorens@plussunin.com	5	Supkilonex	Parfropadantor	convection	0	1	1	4849
kfeichtner@dalttechnology.com	5	Supkilonex	Qwifropimover	conventional	0	0	1	4850
avinning@konex.com	5	Supkilonex	Qwitumewar	conventional	0	1	0	4851
jnievas@toughzap.com	5	Suptanantor  Group	Endzapinicator	conventional	1	1	0	4854
rlother@xx-zobam.com	5	Suptanantor  Group	Rapvenar	conventional	0	1	0	4855
tmondella@hottechi.com	5	Suptanantor  Group	Zeesipicator	conventional	0	1	1	4857
bventura@y-corporation.com	5	Supwerpommover International Corp.	Adkilor	conventional	1	0	1	4858
lfillingim@betatech.com	5	Supwerpommover International Corp.	Hapwerex	convection	0	1	1	4859
khidvegi@plussunin.com	5	Supwerpommover International Corp.	Thrunipaquentor	convection	0	0	1	4863
dnewville@funholding.com	5	Supwerpommover International Corp.	Thrusapentor	conventional	1	1	1	4864
elother@year-job.com	5	Supwerpommover International Corp.	Trujubex	conventional	0	0	1	4865
fkeneipp@scottech.com	5	Supwerpommover International Corp.	Uncadax	conventional	1	1	0	4866
syglesias@donware.com	5	Supzapollex	Rapvenar	conventional	1	0	1	4868
mdinos@ron-tech.com	5	Supzapollex	Supvenar	conventional	0	1	0	4869
witurbide@plexzap.com	5	Supzapollex	Surtumanex	convection	0	0	1	4870
kisenhower@isdom.com	5	Supzapollex	Tipwerpin	convection	1	1	1	4871
sberlanga@mathtouch.com	5	Surdudimor	Barmunaquistor	conventional	1	0	0	4872
cauber@sonron.com	5	Surdudimor	Tipsapover	conventional	0	1	0	4873
ediestel@scotfind.com	5	Surdudimor	Tipwerpin	conventional	1	0	1	4874
mrauser@kinnamplus.com	5	Surdudimor	Trutumover	conventional	1	1	0	4875
bfillingim@betatech.com	5	Surerommazz International Company		convection	1	1	1	4877
bpaa@dambase.com	5	Surerommazz International Company	Cipfropexex	conventional	1	1	0	4878
cmyricks@faxquote.com	5	Surerommazz International Company	Emkililin	conventional	1	0	1	4879
enachor@lexiqvolax.com	5	Surerommazz International Company	Qwiglibaquar	conventional	1	1	0	4880
kisaacs@donware.com	5	Surerommazz International Company	Tupwerpimar	conventional	0	1	0	4881
aemard@singletechno.com	5	Surfropover	Cipzapar	conventional	1	1	1	4883
mtawil@plusstrip.com	5	Surfropover	Dopvenower	conventional	1	1	1	4884
kuyetake@rantouch.com	5	Surfropover	Parglibover	conventional	1	0	0	4885
ezane@year-job.com	5	Surfropover	Varglibin	conventional	1	1	0	4886
scryer@finhigh.com	5	Surfropover	Zeedimin	conventional	1	1	1	4887
ndhamer@streethex.com	5	Surkilimentor  Company	Frorobistor	conventional	1	0	1	4890
swenner@codehow.com	5	Surkilimentor  Company	Gropickicator	convection	1	0	0	4891
mkorando@funholding.com	5	Surkilimentor  Company	Parrobor	conventional	1	0	1	4893
eryser@zumgoity.com	5	Surkilimentor  Company	Tipsapover	conventional	0	1	0	4894
sestell@hatfan.com	5	Surkilimentor  Company	Tuphupamin	conventional	1	1	1	4895
mtomasulo@finhigh.com	5	Surmunamex WorldWide	Trujubex	convection	0	0	1	4899
dlouissant@bioplex.com	5	Surmunamex WorldWide	Zeedimin	convection	1	1	1	4900
gkarpin@y-corporation.com	5	Surpickazz Holdings Corp.		conventional	0	1	1	4901
cbevelacqua@y-corporation.com	5	Surpickazz Holdings Corp.	Adrobollor	convection	1	1	1	4902
lcorrio@sumace.com	5	Surpickazz Holdings Corp.	Endzapinicator	conventional	1	1	0	4903
lluczki@sumace.com	5	Surpickazz Holdings Corp.	Rapvenar	convection	0	0	1	4905
nmaile@stanredtax.com	5	Surpickazz Holdings Corp.	Surtinover	conventional	0	1	0	4906
mperruzza@konex.com	5	Surrobin  Inc	Dopnipefistor	convection	1	0	0	4907
sdegroot@goodsilron.com	5	Surrobin  Inc	Supquestackan	conventional	1	1	1	4908
conofrio@j-texon.com	5	Surrobin  Inc	Thrurobimicator	conventional	1	1	0	4910
ahengel@sonron.com	5	Surrobin  Inc	Upbanazz	convection	0	0	1	4911
lsimilton@hottechi.com	5	Surrobin  Inc	Winwerpan	conventional	1	1	1	4912
lfrankel@funholding.com	5	Surwerantor International Company		conventional	1	0	0	4913
nzepp@newex.com	5	Surwerantor International Company	Barmunaquistor	conventional	0	0	1	4914
kinouye@ganjaflex.com	5	Surwerantor International Company	Rapsipower	conventional	0	1	0	4917
plother@year-job.com	5	Surwerantor International Company	Tupwerpimar	conventional	0	1	1	4918
